,REVIEW,LABEL_SEAT,LABEL_BED,LABEL_IFE,LABEL_FOOD,LABEL_NOISE,LABEL_TEMPERATURE,LABEL_HUMIDITY,LABEL_CABIN CREW,LABEL_LAVATORY SPACE,LABEL_PRICE,LABEL_LOST BAGGAGE,LABEL_CHECK IN,LABEL_PUNCTUALITY,LABEL_ATTRACTIVE AIRCRAFT,LABEL_SAV,LABEL_BOARDING,LABEL_GENERAL
101, Great flight Points positifs : Efficient way the flight was boarded. Crew was pleasant overall a good flightPoints négatifs : I would like to suggest in your survey to have NA as a choice because there was no entertainment available on this short flight but I didn’t want to give it no stars as it would affect the overall rating. Thanks  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
102," Short and SweetPoints positifs : Friendly crew, clean and comfortable plane ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103," Points positifs : Everything was on-time, easy, and fairly quick.Points négatifs : The legroom.  ",-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
104, Points positifs : Very punctual and easy. Very friendly crew.Points négatifs : The seats feel small both in width and in leg room. Online check in did not work properly--I got a message that I was put on the stand-by list. ,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
105," Flying with my 4-month-oldPoints positifs : Would fly again!
Food was excellent (warm meal on a 2.5hrs flight!), got an empty seat to use for my baby, they didn’t break her stroller or car seat, they didn’t lose our luggage. Points négatifs : Seating little tight (especially if seat in front of you reclines) ",-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
106, Petit voyage sympaPoints positifs : L’embarquement a été super rapide. L’équipage très sympathique et souriante. Pas de turbulence et sortie de l’avion rapide. Points négatifs : Rien à dire  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
107, Points positifs : Personnel très aimable et accueillantPoints négatifs : Repas très mauvais ,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108, Première fois avec AegeanPoints positifs : Le vol a été assez agréable. L’embarquement c’était un des plus désorganisés que j’ai vu. Il avait au moins 4 files pour finir dans la même porte. Je pense que le terminal 1 B ´aide pas à ça mais un peu plus de personnel pour diriger les passagers ne serait pas mail. Pendant le vol le repas était sympa e bon. . Points négatifs : L’équipage pourrait être un peu plus gentil. Une des hôtesses devait être dans un jour compliqué vu qu’elle n’a pas lancé un seul sourire à personne ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
109," Suitcases Points positifs : Hi, i was surprised that i had to ask an extra money for my suitcase, because when I ordered the flights nothing was written about extra payment!  ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110, Points négatifs : The check in staff at the front desk were extremely rude and forced me to check and pay for a bag that was a carryon.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111, Points négatifs : We have a delay. Alrhoght we order kosher food- we werent in the list- so there was no food for us. At the end one of the passagers didnt wanted to eat so they gave us his portion. Was cold and the feeling of been forget is bad. Specially when you are traveling with a 2y old. That is hungry abd tired. Very disapointed.  ,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
112, Points négatifs : Food was meh...would have rather had a sandwich than the congealed mess that was supposed to be cheese sauce. Needed way more water offered for such a long flight. ,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113, Points positifs : The crew was very good.Points négatifs : Please add more hindi movies  ,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114, Points négatifs : Comfort ,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115, Points positifs : Hostess were helpful and friendly Points négatifs : Middle seat in first row and my bag half way down the plane so although I could’ve been first off I was in actual effect the very last.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
116," Points positifs : Nothing was pleasant for this flightPoints négatifs : Keep the schedule up to date on the web
When there’s delay, keep customers posted
Don’t miss customers luggage ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
117, Points positifs : Nothing Points négatifs : Food  ,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118, Points négatifs : The air hostess was very rude and showed no cursory to passengers  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119," Points positifs : Non stop flight, boardingPoints négatifs : Food was terrible and seat comfort is bad ",-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
120, Points positifs : I'm very angry that the ticket sold to me was British Airways and I was told on the airport by British Airways that I should check in at the Air Lingus counter! This is cheating and false advertising!!!Points négatifs : Everything could have been better! ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
121, Points positifs : The crew was charming and very attentive to passengers.Points négatifs : Could have announced that there was a cost for ginger ale etc. before passengers placed request. Frankly overall it was excellent service. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
122," Points positifs : Des infos ont été données par le pilote ou l'équipagePoints négatifs : Propreté de l'avion
Ponctualité à l'atterrissage et au décollage ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
123," Points positifs : Flight attendants were great!Points négatifs : Roomier seats, include a beverage (soda, juice, and at least water), child free section ",-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
124, Points négatifs : The seats could have been more comfortable and . The plane was over booked ,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
125, Points positifs : Plane was 1/2 full and I moved to empty row to stetch out and sleep. Quite comfy. Excellent music selection at least for classical.Points négatifs : Poor water service. Attendents came around twice on 8 hour flight offering a small plastic glass of water. Should have brought my own. ,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
126, Points positifs : The crew was as amazing as they were 9 years ago when I flew Aer Lingus. The plane was very clean and comfortable. The entertainment that we could choose from very good. Something for everyone was provided.Points négatifs : One thing that I would like to see improved is for the announcements to be spoken slower than they were. The announcements were so quick that I could not understand what was being said. This should be an easy fix so I have no worries .  ,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127, Points positifs : CrewPoints négatifs : Food ,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128, Points négatifs : No middle seat  ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129, Points positifs : Unable to check in online. Not from phone. Not on website. Called directly and waited forever. And told must do at airport. Arrived and was told flight booked and full so bumped from the flight. Paid $2000 for a coach ticket and not able to get on either flight from Boston - so missed all meeting. Points négatifs : Join TSA you amateur / cut rate airline. Fix reservation system.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
130, Points positifs : Seat was fine ! I was very thirsty and no free water..Points négatifs : Free drink/ water !!! ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
131," Points positifs : Everything was good except the flight from Dublin to Prague..., I was really thirsty.., and they charged me even for water..!Points négatifs : Free drink/ water on the second flight ! ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
132," Points positifs : Low price via brokerPoints négatifs : Because I booked through a broker and saved hundred$ I couldn't bid for an upgrade or use points to upgrade.

Also transfer to international (Terminal 3 to 5) at O'Hare is awful especially because you have to go through security again. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
133, Points positifs : Take off and landing was so smooth.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
134," Points positifs : Pilots were very smooth with the controls, especially on landing unlike Ryanair! ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
135, Points positifs : The staff was great Points négatifs : Wifi didn’t work for me ,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136, Points positifs : Great crew and food! Loved the comfort.Points négatifs : The selection of movies could be better. There wasn't a lot to choose from. ,2.0,0.0,-1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137, Points positifs : The whole crew was amazing! Meals were very tasty. The pillow and blanket was a nice touch. We really enjoyed the fact we all had entertainment screens.Points négatifs : The selection of movies was not very grand. ,2.0,0.0,-1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138, Points négatifs : 2 hour delay on an hour flight  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
139," Points positifs : Not crowded, lots of empty seatsPoints négatifs : Poor customer service. I think I said thank you many more times than the flight attendants who barely acknowledged me and seemed annoyed about performing any type of basic service (serving food/water/collecting rubbish/etc.).  ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
140, Points négatifs : No delay  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
141, Points positifs : On timePoints négatifs : Nothing really ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
142, Points positifs : Such nice people ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143," Points négatifs : Overall pleasant 

More pleasant than with some other carriers recently  ",0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
144, Not customer friendlyPoints négatifs : I didn't like being taken for a bus ride and then standing outside in the open for 10 minutes before take off to Madrid and again today being brought to Terminal 1 to have to walk long distances to get to the passport control. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
145," PDX - DUBPoints positifs : Great equipment. Decent entertainment, sparsely filled cabin. Seat change to isle request before boarding readily made with no fuss. I noticed that passengers could actually make out pa announcements both at PDX and in flight. Doesn’t bother me anymore when I can’t but can be very concerning to anyone who rarely flies. Never understood going to the trouble of making announcements both pre-boarding & on-board pre-flight, that no one can even make out. That was not an issue here. Points négatifs : Better lumbar support is always appreciated, adjustable lumbar would be very nice and could make or break an entire flight. No seat on any flight should ever be even the slightest ill repaired. Again, this equipmemt all seemed great. Lastly, since I prefer to always have a water, coke or coffe and or snack in front of me during entire flight, a bit of self serve (grab a water, coffee or snack yourself without having to make staff work a simple task would be nice on every flight. The flight from SEA-DUB was basically great and equipment is always of the utmost importantance.  ",-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
146, Points positifs : No food no entertainment  ,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147," Points positifs : All good, excellent crew. Points négatifs : After awhile Seats were a little uncomfortable.  ",-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148," Points positifs : The entertainment was great. 
Points négatifs : It was hard coming home since we can't bring any food with meat on the international flight coming back to the USA. Or at least the food I brought, a sandwich was not allowed because of customs. I can't eat the food that was offered. I'm glutten intolerant and dairy involerant. Not sure there's a whole lot to do about it besides buy prepackaged food that don't have meat, vegtabjes or fruit. Protien bars may have worked. 

We brought two bottles of water each from the terminal. I could have used more, even with the drink service. 

The flight attendants we're having thier own personal conversation while passing out food and ran by when it came to the final trash clean up. When I got up to use the facilities I tried throwing my trash away but was ignored by a crew member while she was resting. 

 ",0.0,0.0,2.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
149," Points négatifs : The flight was delayed. I suggested I take another flight, they kept on saying we will not be late . Well i missed both connecting flights.  ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
150," Scandalous luggage checkPoints positifs : Food was okPoints négatifs : Who starts a boarding process 2h before the flight with only 2 counters, with no possibility to check in online (even for those without luggage) and no automatic machine? I'm very glad the company had the kindness to wait for us on the last call for boarding when you finally check your luggage 30min before departure.
Should we talk about the politeness of your fight crew? In short, very disrespectful.
Delivering the luggage took an extremely long time
 ",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
151," Suitcase did not come on flight transferPoints négatifs : Dublin airport 
No suitcase when we arrived
No food. No inflight entertainment
 ",0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0
152, Excellent all the way aroundPoints positifs : From check in to security to boarding everything was smooth with no waiting. Thanks for a great flight. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
153, Points positifs : They provided a lot of leg room and we arrived about an hour ahead of schedule. ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
154," Worst Customer ServicePoints positifs : I liked the service once we left Dublin but once it was time to arrive to Leeds everything went downhill. Points négatifs : Our flight did not land to Leeds but to Manchester. I thought this would not be an issue to get my connecting flight to London. As I tried to explain to the airline attendants about my connecting flight they had no idea what was going on and said it wasn't their issue I would have to go to Leeds and explain to them what was happening. I asked if there was a way we could call them and see if I could just get a flight to London from Manchester. They said no. I tried to get a number to call myself still nothing. They sent everyone from the flight onto a coach bus to Leeds. Once I arrived to Leeds, I spoke with Ben and explained my situation. He said there were no more flights to London or anywhere near there. And there wasn't any flights to Austin, TX which was my end point either. He explained there wasn't anything they could do except fly me in the morning to London. I agreed but then come to find out he had to send me back to Manchester. Now I had already had my arrangements to stay in London for the night so I did not have much money left. He said they would take care of the accommodations and the flight to London. I was VERY PATIENT. Within this he was telling me how close they were to closing. I explained I needed everything in place before they even left because I was traveling alone in an unknown country or city. He arranged a cab to take me back to Manchester and a hotel to stay in with dinner and breakfast available. I thought everything would get better but of course it didn't. Ben clearly knew I had my checked bag and carry on. When I'm about to board the flight to London they charged me 60 pounds for my CHECKED BAG. Now this was already included on flight to begin with if all of this had not happened. The attendant did not want to listen to my story and kept passing me to another attendant that said there's nothing they could do. I had to pay since I couldn't leave my belongings. Once i arrived to London. I had to get my bag and RECHECK IN MY BAG. AGAIN they tried to charge me for my checked bag. This time I had enough of your airline and explained it was all included in my flight and I went on a rant with the attendant. He just stared and printed out the ticket for my bag. Didn't look at the computer. Didn't even explain why it's all of sudden taken care of that I don't have to pay anymore. I had no patience to hear his excuse but just wanted to get back home. This has been the worst experience I have ever had with an airline. Frontier isn't even this unorganized. Shouldn't there be a process for these kind of situations already?  ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
155, Points positifs : Flight on timePoints négatifs : Upon check in Dublin there was only one attendant at the check in counter in business class. Had seat assigned when I booked the flight and check in counter gave different seats so was not sitting beside my husband.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
156," 5 StarPoints positifs : The welcome, hospitality and service by the crew were all excellent ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157, Points positifs : The staff are always lovleyPoints négatifs : They lost my bags and 5 days later I still don’t have them.. traveling alone with a baby for Christmas.. all my gifts were in that bag so Christmas is a bit of a loss.. I find it way to difficult to get refunded or reimbursed for my loss  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0
