,Data_Source,Airline_Name,Aircraft_Type,Cabin_Class,Type_Of_Lounge,Type_Of_Traveller,Date_Visit,Date_Flown,Airport,Route,Cabin_Staff_Service,Lounge_Staff_Service,Bar_And_Beverages,Food_And_Beverages,Ground_Service,Catering,Cleanliness,Comfort,Aisle_Space,Wifi_And_Connectivity,Inflight_Entertainment,Viewing_Tv_Screen,Power_Supply,Seat,Seat_Type,Seat_Comfort,Seat_Legroom,Seat_Storage,Seat_Width,Seat_Recline,Washrooms,Value_For_Money,Overall_Customer_Rating,Recommended,Date_Review,Review,Sentence,LABEL_SEAT,LABEL_BED,LABEL_IFE,LABEL_FOOD,LABEL_NOISE,LABEL_TEMPERATURE,LABEL_HUMIDITY,LABEL_CABIN CREW,LABEL_LAVATORY SPACE,LABEL_PRICE,LABEL_LOST BAGGAGE,LABEL_CHECK IN,LABEL_PUNCTUALITY,LABEL_ATTRACTIVE AIRCRAFT,LABEL_SAV,LABEL_BOARDING,LABEL_GENERAL,Unnamed: 54
54,Airline Quality Airline,aeromexico,,Economy Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,yes,29th February 2012,Great service from Houston to San Pedro Sula in Honduras. Great staff friendly and helpful employees and easy to navigate Terminal 2 in Mexico City and Terminals D and E/F at Houston Intercontinental Airport.,great service from houston to san pedro sula in honduras,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
55,Airline Quality Airline,aeromexico,,Economy Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,yes,29th February 2012,Great service from Houston to San Pedro Sula in Honduras. Great staff friendly and helpful employees and easy to navigate Terminal 2 in Mexico City and Terminals D and E/F at Houston Intercontinental Airport.,great staff friendly and helpful employees and easy to navigate terminal 2 in mexico city and terminals d and e/f at houston intercontinental airport,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
56,Airline Quality Airline,aigle-azur,,Economy Class,,,,,,,3,,,0,,,,,,,0,,,,,4,,,,,,4,7,yes,30th March 2015,Paris Orly to Lisbon new airline for me seat and leg room average but if your traveling with baggage the 20kg baggage allowances included in the fare makes Aigle Azur worth considering. Cabin crew did a quick run through the cabin with a (paid) drinks cart then duty free cart and promptly disappeared behind the curtain for the rest of the flight. The airline appears to be unsure of its identity although they provide a baggage allowance they are not a full service airline as this flight was over a meal time (dinner) no food or snack service provided but not a LOCO as no food was available for purchase either so we went hungry.,paris orly to lisbon new airline for me seat and leg room average but if your traveling with baggage the 20kg baggage allowances included in the fare makes aigle azur worth considering,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,Airline Quality Airline,aigle-azur,,Economy Class,,,,,,,3,,,0,,,,,,,0,,,,,4,,,,,,4,7,yes,30th March 2015,Paris Orly to Lisbon new airline for me seat and leg room average but if your traveling with baggage the 20kg baggage allowances included in the fare makes Aigle Azur worth considering. Cabin crew did a quick run through the cabin with a (paid) drinks cart then duty free cart and promptly disappeared behind the curtain for the rest of the flight. The airline appears to be unsure of its identity although they provide a baggage allowance they are not a full service airline as this flight was over a meal time (dinner) no food or snack service provided but not a LOCO as no food was available for purchase either so we went hungry.,cabin crew did a quick run through the cabin with a (paid) drinks cart then duty free cart and promptly disappeared behind the curtain for the rest of the flight,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,
58,Airline Quality Airline,aigle-azur,,Economy Class,,,,,,,3,,,0,,,,,,,0,,,,,4,,,,,,4,7,yes,30th March 2015,Paris Orly to Lisbon new airline for me seat and leg room average but if your traveling with baggage the 20kg baggage allowances included in the fare makes Aigle Azur worth considering. Cabin crew did a quick run through the cabin with a (paid) drinks cart then duty free cart and promptly disappeared behind the curtain for the rest of the flight. The airline appears to be unsure of its identity although they provide a baggage allowance they are not a full service airline as this flight was over a meal time (dinner) no food or snack service provided but not a LOCO as no food was available for purchase either so we went hungry.,the airline appears to be unsure of its identity although they provide a baggage allowance they are not a full service airline as this flight was over a meal time (dinner) no food or snack service provided but not a loco as no food was available for purchase either so we went hungry,0,0,0,-1,0,0,0,-1,0,0,0,0,1,0,0,0,0,
59,Airline Quality Airline,air-algerie,,Business Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,yes,3rd July 2011,TUN-ALG in the new 737-800NG (Business Class) a very good trip no delay good meat (champagne before take off). On time at Algiers clean cabin a very large seat and big space not like Air France or Alitalia in Business Class.,tun-alg in the new 737-800ng (business class) a very good trip no delay good meat (champagne before take off),0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,
60,Airline Quality Airline,air-algerie,,Business Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,yes,3rd July 2011,TUN-ALG in the new 737-800NG (Business Class) a very good trip no delay good meat (champagne before take off). On time at Algiers clean cabin a very large seat and big space not like Air France or Alitalia in Business Class.,on time at algiers clean cabin a very large seat and big space not like air france or alitalia in business class,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,Airline Quality Airline,air-algerie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,no,12th April 2004,As it's the only option in Algeria I travel twice a month with Air Algerie and I can’t tell lots of things need to be done within the company itself for instance all Personnel need to have a worthy training to learn how to treat customers to improve their poor service quality.,as it's the only option in algeria i travel twice a month with air algerie and i can’t tell lots of things need to be done within the company itself for instance all personnel need to have a worthy training to learn how to treat customers to improve their poor service quality,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,
62,Airline Quality Airline,air-arabia,Airbus 320,Economy Class,,Family Leisure,,October 2014,,Chennai to Sharjah,4,,,4,3,,,,,2,2,,,,,4,,,,,,4,6,yes,17th July 2015,The flight was good  the price of the ticket was low - about AED 900. For the money we paid the service was really good  there are some problems like there is no food provided so we had to buy this onboard the plane. We did not have personal TV and the inflight entertainment was poor but the cabin crew service was good. I recommend if you want a cheap ticket with good service  but no entertainment onboard.,the flight was good  the price of the ticket was low - about aed 900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
63,Airline Quality Airline,air-arabia,Airbus 320,Economy Class,,Family Leisure,,October 2014,,Chennai to Sharjah,4,,,4,3,,,,,2,2,,,,,4,,,,,,4,6,yes,17th July 2015,The flight was good  the price of the ticket was low - about AED 900. For the money we paid the service was really good  there are some problems like there is no food provided so we had to buy this onboard the plane. We did not have personal TV and the inflight entertainment was poor but the cabin crew service was good. I recommend if you want a cheap ticket with good service  but no entertainment onboard.,for the money we paid the service was really good  there are some problems like there is no food provided so we had to buy this onboard the plane,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,
64,Airline Quality Airline,air-arabia,Airbus 320,Economy Class,,Family Leisure,,October 2014,,Chennai to Sharjah,4,,,4,3,,,,,2,2,,,,,4,,,,,,4,6,yes,17th July 2015,The flight was good  the price of the ticket was low - about AED 900. For the money we paid the service was really good  there are some problems like there is no food provided so we had to buy this onboard the plane. We did not have personal TV and the inflight entertainment was poor but the cabin crew service was good. I recommend if you want a cheap ticket with good service  but no entertainment onboard.,we did not have personal tv and the inflight entertainment was poor but the cabin crew service was good,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
65,Airline Quality Airline,air-arabia,Airbus 320,Economy Class,,Family Leisure,,October 2014,,Chennai to Sharjah,4,,,4,3,,,,,2,2,,,,,4,,,,,,4,6,yes,17th July 2015,The flight was good  the price of the ticket was low - about AED 900. For the money we paid the service was really good  there are some problems like there is no food provided so we had to buy this onboard the plane. We did not have personal TV and the inflight entertainment was poor but the cabin crew service was good. I recommend if you want a cheap ticket with good service  but no entertainment onboard.,i recommend if you want a cheap ticket with good service  but no entertainment onboard,0,0,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
66,Airline Quality Airline,air-astana,,Business Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,yes,4th April 2012,Excellent recent flights great selection from inflight service. Very friendly attentive and polite staff. Flights were on time and very comfortable good connections modern aircraft and all in all a great flying experience.,excellent recent flights great selection from inflight service,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,
67,Airline Quality Airline,air-astana,,Business Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,yes,4th April 2012,Excellent recent flights great selection from inflight service. Very friendly attentive and polite staff. Flights were on time and very comfortable good connections modern aircraft and all in all a great flying experience.,very friendly attentive and polite staff,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
68,Airline Quality Airline,air-astana,,Business Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,yes,4th April 2012,Excellent recent flights great selection from inflight service. Very friendly attentive and polite staff. Flights were on time and very comfortable good connections modern aircraft and all in all a great flying experience.,flights were on time and very comfortable good connections modern aircraft and all in all a great flying experience,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
69,Airline Quality Airline,air-austral,,Economy Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,no,6th October 2009,Noumea to Sydney found Air Austral staff friendly and good customer service. My only issue was the size of the seats in economy - a tight fit.,noumea to sydney found air austral staff friendly and good customer service,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
70,Airline Quality Airline,air-austral,,Economy Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,no,6th October 2009,Noumea to Sydney found Air Austral staff friendly and good customer service. My only issue was the size of the seats in economy - a tight fit.,my only issue was the size of the seats in economy - a tight fit,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,Airline Quality Airline,air-berlin,,Economy Class,,Family Leisure,,July 2015,,Chicago to Bucharest via Berlin,5,,,5,4,,,,,,5,,,,,4,,,,,,4,9,yes,21st July 2015,Excellent experience. Good entertainment selection for the long flight  good food for airline food.,excellent experience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
72,Airline Quality Airline,air-berlin,,Economy Class,,Family Leisure,,July 2015,,Chicago to Bucharest via Berlin,5,,,5,4,,,,,,5,,,,,4,,,,,,4,9,yes,21st July 2015,Excellent experience. Good entertainment selection for the long flight  good food for airline food.,good entertainment selection for the long flight  good food for airline food,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
73,Airline Quality Airline,air-canada,,Economy Class,,Family Leisure,,July 2019,,London to Toronto,2,,,,2,,,,,,,,,,,2,,,,,,1,1,no,28th July 2019,✅ Trip Verified |  London to Toronto flight was delayed first because bathroom sinks were not working which is causing us to miss our time slot for departure  and eventually made us miss our connection.,✅ trip verified |  london to toronto flight was delayed first because bathroom sinks were not working which is causing us to miss our time slot for departure  and eventually made us miss our connection,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
74,Airline Quality Airline,air-canada,Boeing 787,Economy Class,,Family Leisure,,October 2018,,Montréal to Tokyo,5,,,5,5,,,,,,4,,,,,3,,,,,,5,8,yes,6th November 2018,✅ Trip Verified |  Excellent flight between Montréal and Tokyo-Narita. Except for the seat comfort and the minimal seat pitch  the flight was perfect. Professional flight attendants who were attentive and friendly  good Inflight Entertainment system and food. Flight was on time.,✅ trip verified |  excellent flight between montréal and tokyo-narita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
75,Airline Quality Airline,air-canada,Boeing 787,Economy Class,,Family Leisure,,October 2018,,Montréal to Tokyo,5,,,5,5,,,,,,4,,,,,3,,,,,,5,8,yes,6th November 2018,✅ Trip Verified |  Excellent flight between Montréal and Tokyo-Narita. Except for the seat comfort and the minimal seat pitch  the flight was perfect. Professional flight attendants who were attentive and friendly  good Inflight Entertainment system and food. Flight was on time.,except for the seat comfort and the minimal seat pitch  the flight was perfect,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
76,Airline Quality Airline,air-canada,Boeing 787,Economy Class,,Family Leisure,,October 2018,,Montréal to Tokyo,5,,,5,5,,,,,,4,,,,,3,,,,,,5,8,yes,6th November 2018,✅ Trip Verified |  Excellent flight between Montréal and Tokyo-Narita. Except for the seat comfort and the minimal seat pitch  the flight was perfect. Professional flight attendants who were attentive and friendly  good Inflight Entertainment system and food. Flight was on time.,professional flight attendants who were attentive and friendly  good inflight entertainment system and food,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
77,Airline Quality Airline,air-canada,Boeing 787,Economy Class,,Family Leisure,,October 2018,,Montréal to Tokyo,5,,,5,5,,,,,,4,,,,,3,,,,,,5,8,yes,6th November 2018,✅ Trip Verified |  Excellent flight between Montréal and Tokyo-Narita. Except for the seat comfort and the minimal seat pitch  the flight was perfect. Professional flight attendants who were attentive and friendly  good Inflight Entertainment system and food. Flight was on time.,flight was on time,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
78,Airline Quality Airline,air-canada,Dash 8-200,Economy Class,,Family Leisure,,October 2015,,Quebec to Ottawa,5,,,5,5,,,,,,,,,,,5,,,,,,5,1,yes,3rd November 2015,The flight left Québec on time and arrived on time in Ottawa. The two flight attendants on board were friendly and offer a professional service. The seat were confortable and the plane clean.,the flight left québec on time and arrived on time in ottawa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
79,Airline Quality Airline,air-canada,Dash 8-200,Economy Class,,Family Leisure,,October 2015,,Quebec to Ottawa,5,,,5,5,,,,,,,,,,,5,,,,,,5,1,yes,3rd November 2015,The flight left Québec on time and arrived on time in Ottawa. The two flight attendants on board were friendly and offer a professional service. The seat were confortable and the plane clean.,the two flight attendants on board were friendly and offer a professional service,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
80,Airline Quality Airline,air-canada,Dash 8-200,Economy Class,,Family Leisure,,October 2015,,Quebec to Ottawa,5,,,5,5,,,,,,,,,,,5,,,,,,5,1,yes,3rd November 2015,The flight left Québec on time and arrived on time in Ottawa. The two flight attendants on board were friendly and offer a professional service. The seat were confortable and the plane clean.,the seat were confortable and the plane clean,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,Airline Quality Airline,air-canada,,Business Class,,Couple Leisure,,July 2015,,Tokyo to Vancouver,5,,,3,4,,,,,,4,,,,,5,,,,,,4,8,yes,21st July 2015,Initially I was reluctant to fly Air Canada after all the bad press about their service and quality but I can only give a big thumbs up for overall service and friendliness of the crew. Food quality is poor  but no worse than most other airlines.,initially i was reluctant to fly air canada after all the bad press about their service and quality but i can only give a big thumbs up for overall service and friendliness of the crew,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,
